estado,municipio,municipio_id
MG,AGUANIL,40150.0
MG,DURANDE,40169.0
MG,AGUAS FORMOSAS,40177.0
MG,ENTRE FOLHAS,40185.0
MG,AGUAS VERMELHAS,40193.0
MG,FERVEDOURO,40207.0
MG,AIMORES,40215.0
MG,FRANCISCOPOLIS,40223.0
MG,AIURUOCA,40231.0
MG,ICARAI DE MINAS,40240.0
MG,ALAGOA,40258.0
MG,IPABA,40266.0
MG,ALBERTINA,40274.0
MG,JAIBA,40282.0
MG,ALEM PARAIBA,40290.0
MG,JAMPRUCA,40304.0
MG,ALFENAS,40312.0
MG,JUATUBA,40320.0
MG,ALMENARA,40339.0
MG,LAGOA GRANDE,40347.0
MG,ALPERCATA,40355.0
MG,LIMEIRA DO OESTE,40363.0
MG,ALPINOPOLIS,40371.0
MG,LONTRA,40380.0
MG,ALTEROSA,40398.0
MG,MAMONAS,40401.0
MG,ALTO RIO DOCE,40410.0
MG,MATA VERDE,40428.0
MG,ALVARENGA,40436.0
MG,MATIAS CARDOSO,40444.0
MG,ALVINOPOLIS,40452.0
MG,MONTEZUMA,40460.0
MG,ALVORADA DE MINAS,40479.0
MG,NAQUE,40487.0
MG,AMPARO DO SERRA,40495.0
MG,NOVO ORIENTE DE MINAS,40509.0
MG,ANDRADAS,40517.0
MG,PALMOPOLIS,40525.0
MG,CACHOEIRA DE PAJEU,40533.0
MG,PEDRAS DE MARIA DA CRUZ,40541.0
MG,ANDRELANDIA,40550.0
MG,PERIQUITO,40568.0
MG,ANTONIO CARLOS,40576.0
MG,PONTO DOS VOLANTES,40584.0
MG,ANTONIO DIAS,40592.0
MG,RIACHINHO,40606.0
MG,ANTONIO PRADO DE MINAS,40614.0
MG,ROSARIO DA LIMEIRA,40622.0
MG,ARACAI,40630.0
MG,SANTA BARBARA DO LESTE,40649.0
MG,ARACITABA,40657.0
MG,SANTA RITA DE MINAS,40665.0
MG,ARACUAI,40673.0
MG,SANTANA DO PARAISO,40681.0
MG,ARAGUARI,40690.0
MG,SAO JOAO DA LAGOA,40703.0
MG,ARANTINA,40711.0
MG,SAO JOAO DO MANHUACU,40720.0
MG,ARAPONGA,40738.0
MG,SAO JOAO DO MANTENINHA,40746.0
MG,ARAPUA,40754.0
MG,SAO JOAO DO PACUI,40762.0
MG,ARAUJOS,40770.0
MG,SAO JOSE DA LAPA,40789.0
MG,ARAXA,40797.0
MG,SARZEDO,40800.0
MG,ARCEBURGO,40819.0
MG,SEM PEIXE,40827.0
MG,ARCOS,40835.0
MG,SENADOR AMARAL,40843.0
MG,AREADO,40851.0
MG,UBAPORANGA,40860.0
MG,ARGIRITA,40878.0
MG,URUCUIA,40886.0
MG,ARINOS,40894.0
MG,VARGEM ALEGRE,40908.0
MG,ASTOLFO DUTRA,40916.0
MG,JOSENOPOLIS,40924.0
MG,ATALEIA,40932.0
MG,JUVENILIA,40940.0
MG,AUGUSTO DE LIMA,40959.0
MG,LEME DO PRADO,40967.0
MG,BAEPENDI,40975.0
MG,LUISBURGO,40983.0
MG,BALDIM,40991.0
MG,LUISLANDIA,41009.0
MG,BAMBUI,41017.0
MG,MARIO CAMPOS,41025.0
MG,BANDEIRA,41033.0
MG,MARTINS SOARES,41041.0
MG,BANDEIRA DO SUL,41050.0
MG,MIRAVANIA,41068.0
MG,BARAO DE COCAIS,41076.0
MG,MONTE FORMOSO,41084.0
MG,BARAO DE MONTE ALTO,41092.0
MG,NATALANDIA,41106.0
MG,BARBACENA,41114.0
MG,NINHEIRA,41122.0
MG,BARRA LONGA,41130.0
MG,NOVA BELEM,41149.0
MG,TRES MARIAS,41157.0
MG,NOVA PORTEIRINHA,41165.0
MG,BARROSO,41173.0
MG,NOVORIZONTE,41181.0
MG,BELA VISTA DE MINAS,41190.0
MG,OLHOS DAGUA,41203.0
MG,BELMIRO BRAGA,41211.0
MG,ORATORIOS,41220.0
MG,BELO HORIZONTE,41238.0
MG,ORIZANIA,41246.0
MG,BELO ORIENTE,41254.0
MG,PADRE CARVALHO,41262.0
MG,BELO VALE,41270.0
MG,PAI PEDRO,41289.0
MG,BERILO,41297.0
MG,PATIS,41300.0
MG,BERTOPOLIS,41319.0
MG,PEDRA BONITA,41327.0
MG,BETIM,41335.0
MG,PIEDADE DE CARATINGA,41343.0
MG,BIAS FORTES,41351.0
MG,PINGO DAGUA,41360.0
MG,BICAS,41378.0
MG,PINTOPOLIS,41386.0
MG,BIQUINHAS,41394.0
MG,PONTO CHIQUE,41408.0
MG,BOA ESPERANCA,41416.0
MG,REDUTO,41424.0
MG,BOCAINA DE MINAS,41432.0
MG,SANTA BARBARA DO MONTE VERDE,41440.0
MG,BOCAIUVA,41459.0
MG,SANTA CRUZ DE MINAS,41467.0
MG,BOM DESPACHO,41475.0
MG,SANTA CRUZ DE SALINAS,41483.0
MG,BOM JARDIM DE MINAS,41491.0
MG,SANTA HELENA DE MINAS,41505.0
MG,BOM JESUS DA PENHA,41513.0
MG,SANTO ANTONIO DO RETIRO,41521.0
MG,BOM JESUS DO AMPARO,41530.0
MG,SAO DOMINGOS DAS DORES,41548.0
MG,BOM JESUS DO GALHO,41556.0
MG,SAO FELIX DE MINAS,41564.0
MG,BOM REPOUSO,41572.0
MG,SAO GERALDO DO BAIXIO,41580.0
MG,BOM SUCESSO,41599.0
MG,SAO JOAO DAS MISSOES,41602.0
MG,BONFIM,41610.0
MG,SAO JOAQUIM DE BICAS,41629.0
MG,BONFINOPOLIS DE MINAS,41637.0
MG,SAO JOSE DA BARRA,41645.0
MG,BORDA DA MATA,41653.0
MG,ALTO CAPARAO,41661.0
MG,BOTELHOS,41670.0
MG,ANGELANDIA,41688.0
MG,BOTUMIRIM,41696.0
MG,ARICANDUVA,41700.0
MG,BRASILIA DE MINAS,41718.0
MG,BERIZAL,41726.0
MG,BRAS PIRES,41734.0
MG,BONITO DE MINAS,41742.0
MG,BRAUNAS,41750.0
MG,BUGRE,41769.0
MG,BRAZOPOLIS,41777.0
MG,CABECEIRA GRANDE,41785.0
MG,BRUMADINHO,41793.0
MG,CAMPO AZUL,41807.0
MG,BUENO BRANDAO,41815.0
MG,CANTAGALO,41823.0
MG,BUENOPOLIS,41831.0
MG,CATAS ALTAS,41840.0
MG,BURITIS,41858.0
MG,CATUTI,41866.0
MG,BURITIZEIRO,41874.0
MG,CHAPADA GAUCHA,41882.0
MG,CABO VERDE,41890.0
MG,CONEGO MARINHO,41904.0
MG,CACHOEIRA DA PRATA,41912.0
MG,CONFINS,41920.0
MG,CACHOEIRA DE MINAS,41939.0
MG,CORREGO FUNDO,41947.0
MG,CACHOEIRA DOURADA,41955.0
MG,CRISOLITA,41963.0
MG,CAETANOPOLIS,41971.0
MG,CUPARAQUE,41980.0
MG,CAETE,41998.0
MG,CURRAL DE DENTRO,42005.0
MG,CAIANA,42013.0
MG,DELTA,42021.0
MG,CAJURI,42030.0
MG,DOM BOSCO,42048.0
MG,CALDAS,42056.0
MG,FREI LAGONEGRO,42064.0
MG,CAMACHO,42072.0
MG,FRUTA DE LEITE,42080.0
MG,CAMANDUCAIA,42099.0
MG,GAMELEIRAS,42102.0
MG,CAMBUI,42110.0
MG,GLAUCILANDIA,42129.0
MG,CAMBUQUIRA,42137.0
MG,GOIABEIRA,42145.0
MG,CAMPANARIO,42153.0
MG,GOIANA,42161.0
MG,CAMPANHA,42170.0
MG,GUARACIAMA,42188.0
MG,CAMPESTRE,42196.0
MG,IBIRACATU,42200.0
MG,CAMPINA VERDE,42218.0
MG,IMBE DE MINAS,42226.0
MG,CAMPO BELO,42234.0
MG,INDAIABIRA,42242.0
MG,CAMPO DO MEIO,42250.0
MG,JAPONVAR,42269.0
MG,CAMPO FLORIDO,42277.0
MG,JENIPAPO DE MINAS,42285.0
MG,CAMPOS ALTOS,42293.0
MG,JOSE GONCALVES DE MINAS,42307.0
MG,CAMPOS GERAIS,42315.0
MG,JOSE RAYDAN,42323.0
MG,CANAA,42331.0
MG,SAO SEBASTIAO DA VARGEM ALEGRE,42340.0
MG,CANAPOLIS,42358.0
MG,SAO SEBASTIAO DO ANTA,42366.0
MG,CANA VERDE,42374.0
MG,SERRANOPOLIS DE MINAS,42382.0
MG,CANDEIAS,42390.0
MG,SETUBINHA,42404.0
MG,CAPARAO,42412.0
MG,TAPARUBA,42420.0
MG,CAPELA NOVA,42439.0
MG,UNIAO DE MINAS,42447.0
MG,CAPELINHA,42455.0
MG,URUANA DE MINAS,42463.0
MG,CAPETINGA,42471.0
MG,VARGEM GRANDE DO RIO PARDO,42480.0
MG,CAPIM BRANCO,42498.0
MG,VARJAO DE MINAS,42501.0
MG,CAPINOPOLIS,42510.0
MG,VERDELANDIA,42528.0
MG,CAPITAO ENEAS,42536.0
MG,VEREDINHA,42544.0
MG,CAPITOLIO,42552.0
MG,VERMELHO NOVO,42560.0
MG,CAPUTIRA,42579.0
MG,TOCOS DO MOJI,42587.0
MG,CARAI,42595.0
MG,CARANAIBA,42617.0
MG,CARANDAI,42633.0
MG,CARANGOLA,42650.0
MG,CARATINGA,42676.0
MG,CARBONITA,42692.0
MG,CAREACU,42714.0
MG,CARLOS CHAGAS,42730.0
MG,CARMESIA,42757.0
MG,CARMO DA CACHOEIRA,42773.0
MG,CARMO DA MATA,42790.0
MG,CARMO DE MINAS,42811.0
MG,CARMO DO CAJURU,42838.0
MG,CARMO DO PARANAIBA,42854.0
MG,CARMO DO RIO CLARO,42870.0
MG,CARMOPOLIS DE MINAS,42897.0
MG,CARRANCAS,42919.0
MG,CARVALHOPOLIS,42935.0
MG,CARVALHOS,42951.0
MG,CASA GRANDE,42978.0
MG,CASCALHO RICO,42994.0
MG,CASSIA,43010.0
MG,CONCEICAO DA BARRA DE MINAS,43036.0
MG,CATAGUASES,43052.0
MG,CATAS ALTAS DA NORUEGA,43079.0
MG,CAXAMBU,43095.0
MG,CEDRO DO ABAETE,43117.0
MG,CENTRAL DE MINAS,43133.0
MG,CENTRALINA,43150.0
MG,CHACARA,43176.0
MG,CHALE,43192.0
MG,CHAPADA DO NORTE,43214.0
MG,CHIADOR,43230.0
MG,CIPOTANEA,43257.0
MG,CLARAVAL,43273.0
MG,CLARO DOS POCOES,43290.0
MG,CLAUDIO,43311.0
MG,COIMBRA,43338.0
MG,COLUNA,43354.0
MG,COMENDADOR GOMES,43370.0
MG,COMERCINHO,43397.0
MG,CONCEICAO DA APARECIDA,43419.0
MG,CONCEICAO DAS PEDRAS,43435.0
MG,CONCEICAO DAS ALAGOAS,43451.0
MG,CONCEICAO DE IPANEMA,43478.0
MG,CONCEICAO DO MATO DENTRO,43494.0
MG,CONCEICAO DO PARA,43516.0
MG,CONCEICAO DO RIO VERDE,43532.0
MG,CONCEICAO DOS OUROS,43559.0
MG,CONGONHAL,43575.0
MG,CONGONHAS,43591.0
MG,CONGONHAS DO NORTE,43613.0
MG,CONQUISTA,43630.0
MG,CONSELHEIRO LAFAIETE,43656.0
MG,CONSELHEIRO PENA,43672.0
MG,CONSOLACAO,43699.0
MG,CONTAGEM,43710.0
MG,COQUEIRAL,43737.0
MG,CORACAO DE JESUS,43753.0
MG,CORDISBURGO,43770.0
MG,CORDISLANDIA,43796.0
MG,CORINTO,43818.0
MG,COROACI,43834.0
MG,COROMANDEL,43850.0
MG,CORONEL FABRICIANO,43877.0
MG,CORONEL MURTA,43893.0
MG,CORONEL PACHECO,43915.0
MG,CORONEL XAVIER CHAVES,43931.0
MG,CORREGO DANTA,43958.0
MG,CORREGO DO BOM JESUS,43974.0
MG,CORREGO NOVO,43990.0
MG,COUTO DE MAGALHAES DE MINAS,44016.0
MG,CRISTAIS,44032.0
MG,CRISTALIA,44059.0
MG,CRISTIANO OTONI,44075.0
MG,CRISTINA,44091.0
MG,CRUCILANDIA,44113.0
MG,CRUZEIRO DA FORTALEZA,44130.0
MG,CRUZILIA,44156.0
MG,CURVELO,44172.0
MG,DATAS,44199.0
MG,DELFIM MOREIRA,44210.0
MG,DELFINOPOLIS,44237.0
MG,DESCOBERTO,44253.0
MG,DESTERRO DE ENTRE RIOS,44270.0
MG,DESTERRO DO MELO,44296.0
MG,DIAMANTINA,44318.0
MG,DIOGO DE VASCONCELOS,44334.0
MG,DIONISIO,44350.0
MG,DIVINESIA,44377.0
MG,DIVINO,44393.0
MG,DIVINO DAS LARANJEIRAS,44415.0
MG,DIVINOLANDIA DE MINAS,44431.0
MG,DIVINOPOLIS,44458.0
MG,DIVISA NOVA,44474.0
MG,DOM CAVATI,44490.0
MG,DOM JOAQUIM,44512.0
MG,DOM SILVERIO,44539.0
MG,DOM VICOSO,44555.0
MG,DONA EUSEBIA,44571.0
MG,DORES DE CAMPOS,44598.0
MG,DORES DE GUANHAES,44610.0
MG,DORES DO INDAIA,44636.0
MG,DORES DO TURVO,44652.0
MG,DORESOPOLIS,44679.0
MG,DOURADOQUARA,44695.0
MG,ELOI MENDES,44717.0
MG,ENGENHEIRO CALDAS,44733.0
MG,ENGENHEIRO NAVARRO,44750.0
MG,ENTRE RIOS DE MINAS,44776.0
MG,ERVALIA,44792.0
MG,ESMERALDAS,44814.0
MG,ESPERA FELIZ,44830.0
MG,ESPINOSA,44857.0
MG,ESPIRITO SANTO DO DOURADO,44873.0
MG,ESTIVA,44890.0
MG,ESTRELA DALVA,44911.0
MG,ESTRELA DO INDAIA,44938.0
MG,ESTRELA DO SUL,44954.0
MG,EUGENOPOLIS,44970.0
MG,EWBANK DA CAMARA,44997.0
MG,EXTREMA,45012.0
MG,FAMA,45039.0
MG,FARIA LEMOS,45055.0
MG,FELICIO DOS SANTOS,45071.0
MG,SAO GONCALO DO RIO PRETO,45098.0
MG,FELISBURGO,45110.0
MG,FELIXLANDIA,45136.0
MG,FERNANDES TOURINHO,45152.0
MG,FERROS,45179.0
MG,FLORESTAL,45195.0
MG,FORMIGA,45217.0
MG,FORMOSO,45233.0
MG,FORTALEZA DE MINAS,45250.0
MG,FORTUNA DE MINAS,45276.0
MG,FRANCISCO BADARO,45292.0
MG,FRANCISCO DUMONT,45314.0
MG,FRANCISCO SA,45330.0
MG,FREI GASPAR,45357.0
MG,FREI INOCENCIO,45373.0
MG,FRONTEIRA,45390.0
MG,FRUTAL,45411.0
MG,FUNILANDIA,45438.0
MG,GALILEIA,45454.0
MG,GONCALVES,45470.0
MG,GONZAGA,45497.0
MG,GOUVEIA,45519.0
MG,GOVERNADOR VALADARES,45535.0
MG,GRAO MOGOL,45551.0
MG,GRUPIARA,45578.0
MG,GUANHAES,45594.0
MG,GUAPE,45616.0
MG,GUARACIABA,45632.0
MG,GUARANESIA,45659.0
MG,GUARANI,45675.0
MG,GUARARA,45691.0
MG,GUARDA-MOR,45713.0
MG,GUAXUPE,45730.0
MG,GUIDOVAL,45756.0
MG,GUIMARANIA,45772.0
MG,GUIRICEMA,45799.0
MG,GURINHATA,45810.0
MG,HELIODORA,45837.0
MG,IAPU,45853.0
MG,IBERTIOGA,45870.0
MG,IBIA,45896.0
MG,IBIAI,45918.0
MG,IBIRACI,45934.0
MG,IBIRITE,45950.0
MG,IBITIURA DE MINAS,45977.0
MG,IBITURUNA,45993.0
MG,IGARAPE,46019.0
MG,IGARATINGA,46035.0
MG,IGUATAMA,46051.0
MG,IJACI,46078.0
MG,ILICINEA,46094.0
MG,INCONFIDENTES,46116.0
MG,INDIANOPOLIS,46132.0
MG,INGAI,46159.0
MG,INHAPIM,46175.0
MG,INHAUMA,46191.0
MG,INIMUTABA,46213.0
MG,IPANEMA,46230.0
MG,IPATINGA,46256.0
MG,IPIACU,46272.0
MG,IPUIUNA,46299.0
MG,IRAI DE MINAS,46310.0
MG,ITABIRA,46337.0
MG,ITABIRINHA,46353.0
MG,ITABIRITO,46370.0
MG,ITACAMBIRA,46396.0
MG,ITACARAMBI,46418.0
MG,ITAGUARA,46434.0
MG,ITAIPE,46450.0
MG,ITAJUBA,46477.0
MG,ITAMARANDIBA,46493.0
MG,ITAMARATI DE MINAS,46515.0
MG,ITAMBACURI,46531.0
MG,ITAMBE DO MATO DENTRO,46558.0
MG,ITAMOGI,46574.0
MG,ITAMONTE,46590.0
MG,ITANHANDU,46612.0
MG,ITANHOMI,46639.0
MG,ITAOBIM,46655.0
MG,ITAPAGIPE,46671.0
MG,ITAPECERICA,46698.0
MG,ITAPEVA,46710.0
MG,ITATIAIUCU,46736.0
MG,ITAUNA,46752.0
MG,ITAVERAVA,46779.0
MG,ITINGA,46795.0
MG,ITUETA,46817.0
MG,ITUIUTABA,46833.0
MG,ITUMIRIM,46850.0
MG,ITURAMA,46876.0
MG,ITUTINGA,46892.0
MG,JABOTICATUBAS,46914.0
MG,JACINTO,46930.0
MG,JACUI,46957.0
MG,JACUTINGA,46973.0
MG,JAGUARACU,46990.0
MG,JANAUBA,47015.0
MG,JANUARIA,47031.0
MG,JAPARAIBA,47058.0
MG,JECEABA,47074.0
MG,JEQUERI,47090.0
MG,JEQUITAI,47112.0
MG,JEQUITIBA,47139.0
MG,JEQUITINHONHA,47155.0
MG,JESUANIA,47171.0
MG,JOAIMA,47198.0
MG,JOANESIA,47210.0
MG,JOAO MONLEVADE,47236.0
MG,JOAO PINHEIRO,47252.0
MG,JOAQUIM FELICIO,47279.0
MG,JORDANIA,47295.0
MG,NOVA UNIAO,47317.0
MG,JUIZ DE FORA,47333.0
MG,JURAMENTO,47350.0
MG,JURUAIA,47376.0
MG,LADAINHA,47392.0
MG,LAGAMAR,47414.0
MG,LAGOA DA PRATA,47430.0
MG,LAGOA DOS PATOS,47457.0
MG,LAGOA DOURADA,47473.0
MG,LAGOA FORMOSA,47490.0
MG,LAGOA SANTA,47511.0
MG,LAJINHA,47538.0
MG,LAMBARI,47554.0
MG,LAMIM,47570.0
MG,LARANJAL,47597.0
MG,LASSANCE,47619.0
MG,LAVRAS,47635.0
MG,LEANDRO FERREIRA,47651.0
MG,LEOPOLDINA,47678.0
MG,LIBERDADE,47694.0
MG,LIMA DUARTE,47716.0
MG,LUMINARIAS,47732.0
MG,LUZ,47759.0
MG,MACHACALIS,47775.0
MG,MACHADO,47791.0
MG,MADRE DE DEUS DE MINAS,47813.0
MG,MALACACHETA,47830.0
MG,MANGA,47856.0
MG,MANHUACU,47872.0
MG,MANHUMIRIM,47899.0
MG,MANTENA,47910.0
MG,MARAVILHAS,47937.0
MG,MAR DE ESPANHA,47953.0
MG,MARIA DA FE,47970.0
MG,MARIANA,47996.0
MG,MARILAC,48011.0
MG,MARIPA DE MINAS,48038.0
MG,MARLIERIA,48054.0
MG,MARMELOPOLIS,48070.0
MG,MARTINHO CAMPOS,48097.0
MG,MATERLANDIA,48119.0
MG,MATEUS LEME,48135.0
MG,MATIAS BARBOSA,48151.0
MG,MATIPO,48178.0
MG,MATO VERDE,48194.0
MG,MATOZINHOS,48216.0
MG,MATUTINA,48232.0
MG,MEDEIROS,48259.0
MG,MEDINA,48275.0
MG,MENDES PIMENTEL,48291.0
MG,MERCES,48313.0
MG,MESQUITA,48330.0
MG,MINAS NOVAS,48356.0
MG,MINDURI,48372.0
MG,MIRABELA,48399.0
MG,MIRADOURO,48410.0
MG,MIRAI,48437.0
MG,MOEDA,48453.0
MG,MOEMA,48470.0
MG,MONJOLOS,48496.0
MG,MONSENHOR PAULO,48518.0
MG,MONTALVANIA,48534.0
MG,MONTE ALEGRE DE MINAS,48550.0
MG,MONTE AZUL,48577.0
MG,MONTE BELO,48593.0
MG,MONTE CARMELO,48615.0
MG,MONTE SANTO DE MINAS,48631.0
MG,MONTES CLAROS,48658.0
MG,MONTE SIAO,48674.0
MG,MORADA NOVA DE MINAS,48690.0
MG,MORRO DA GARCA,48712.0
MG,MORRO DO PILAR,48739.0
MG,MUNHOZ,48755.0
MG,MURIAE,48771.0
MG,MUTUM,48798.0
MG,MUZAMBINHO,48810.0
MG,NACIP RAYDAN,48836.0
MG,NANUQUE,48852.0
MG,NATERCIA,48879.0
MG,NAZARENO,48895.0
MG,NEPOMUCENO,48917.0
MG,NOVA ERA,48933.0
MG,NOVA LIMA,48950.0
MG,NOVA MODICA,48976.0
MG,NOVA PONTE,48992.0
MG,NOVA RESENDE,49018.0
MG,NOVA SERRANA,49034.0
MG,NOVO CRUZEIRO,49050.0
MG,OLARIA,49077.0
MG,OLIMPIO NORONHA,49093.0
MG,OLIVEIRA,49115.0
MG,OLIVEIRA FORTES,49131.0
MG,ONCA DE PITANGUI,49158.0
MG,OURO BRANCO,49174.0
MG,OURO FINO,49190.0
MG,OURO PRETO,49212.0
MG,OURO VERDE DE MINAS,49239.0
MG,PADRE PARAISO,49255.0
MG,PAINEIRAS,49271.0
MG,PAINS,49298.0
MG,PAIVA,49310.0
MG,PALMA,49336.0
MG,FRONTEIRA DOS VALES,49352.0
MG,PAPAGAIOS,49379.0
MG,PARACATU,49395.0
MG,PARA DE MINAS,49417.0
MG,PARAGUACU,49433.0
MG,PARAISOPOLIS,49450.0
MG,PARAOPEBA,49476.0
MG,PASSABEM,49492.0
MG,PASSA QUATRO,49514.0
MG,PASSA TEMPO,49530.0
MG,PASSA VINTE,49557.0
MG,PASSOS,49573.0
MG,PATOS DE MINAS,49590.0
MG,PATROCINIO,49611.0
MG,PATROCINIO DO MURIAE,49638.0
MG,PAULA CANDIDO,49654.0
MG,PAULISTAS,49670.0
MG,PAVAO,49697.0
MG,PECANHA,49719.0
MG,PEDRA AZUL,49735.0
MG,PEDRA DO ANTA,49751.0
MG,PEDRA DO INDAIA,49778.0
MG,PEDRA DOURADA,49794.0
MG,PEDRALVA,49816.0
MG,PEDRINOPOLIS,49832.0
MG,PEDRO LEOPOLDO,49859.0
MG,PEDRO TEIXEIRA,49875.0
MG,PEQUERI,49891.0
MG,PEQUI,49913.0
MG,PERDIGAO,49930.0
MG,PERDIZES,49956.0
MG,PERDOES,49972.0
MG,PESCADOR,49999.0
MG,PIAU,50016.0
MG,PIEDADE DE PONTE NOVA,50032.0
MG,PIEDADE DO RIO GRANDE,50059.0
MG,PIEDADE DOS GERAIS,50075.0
MG,PIMENTA,50091.0
MG,PIRACEMA,50113.0
MG,PIRAJUBA,50130.0
MG,PIRANGA,50156.0
MG,PIRANGUCU,50172.0
MG,PIRANGUINHO,50199.0
MG,PIRAPETINGA,50210.0
MG,PIRAPORA,50237.0
MG,PIRAUBA,50253.0
MG,PITANGUI,50270.0
MG,PIUMHI,50296.0
MG,PLANURA,50318.0
MG,POCO FUNDO,50334.0
MG,POCOS DE CALDAS,50350.0
MG,POCRANE,50377.0
MG,POMPEU,50393.0
MG,PONTE NOVA,50415.0
MG,PORTEIRINHA,50431.0
MG,PORTO FIRME,50458.0
MG,POTE,50474.0
MG,POUSO ALEGRE,50490.0
MG,POUSO ALTO,50512.0
MG,PRADOS,50539.0
MG,PRATA,50555.0
MG,PRATAPOLIS,50571.0
MG,PRATINHA,50598.0
MG,PRESIDENTE BERNARDES,50610.0
MG,PRESIDENTE JUSCELINO,50636.0
MG,PRESIDENTE KUBITSCHEK,50652.0
MG,PRESIDENTE OLEGARIO,50679.0
MG,ALTO JEQUITIBA,50695.0
MG,PRUDENTE DE MORAIS,50717.0
MG,QUARTEL GERAL,50733.0
MG,QUELUZITO,50750.0
MG,RAPOSOS,50776.0
MG,RAUL SOARES,50792.0
MG,RECREIO,50814.0
MG,RESENDE COSTA,50830.0
MG,RESPLENDOR,50857.0
MG,RESSAQUINHA,50873.0
MG,RIACHO DOS MACHADOS,50890.0
MG,RIBEIRAO DAS NEVES,50911.0
MG,RIBEIRAO VERMELHO,50938.0
MG,RIO ACIMA,50954.0
MG,RIO CASCA,50970.0
MG,RIO DOCE,50997.0
MG,RIO DO PRADO,51012.0
MG,RIO ESPERA,51039.0
MG,RIO MANSO,51055.0
MG,RIO NOVO,51071.0
MG,RIO PARANAIBA,51098.0
MG,RIO PARDO DE MINAS,51110.0
MG,RIO PIRACICABA,51136.0
MG,RIO POMBA,51152.0
MG,RIO PRETO,51179.0
MG,RIO VERMELHO,51195.0
MG,RITAPOLIS,51217.0
MG,ROCHEDO DE MINAS,51233.0
MG,RODEIRO,51250.0
MG,ROMARIA,51276.0
MG,RUBELITA,51292.0
MG,RUBIM,51314.0
MG,SABARA,51330.0
MG,SABINOPOLIS,51357.0
MG,SACRAMENTO,51373.0
MG,SALINAS,51390.0
MG,SALTO DA DIVISA,51411.0
MG,SANTA BARBARA,51438.0
MG,SANTA BARBARA DO TUGURIO,51454.0
MG,SANTA CRUZ DO ESCALVADO,51470.0
MG,SANTA EFIGENIA DE MINAS,51497.0
MG,SANTA FE DE MINAS,51519.0
MG,SANTA JULIANA,51535.0
MG,SANTA LUZIA,51551.0
MG,SANTA MARGARIDA,51578.0
MG,SANTA MARIA DE ITABIRA,51594.0
MG,SANTA MARIA DO SALTO,51616.0
MG,SANTA MARIA DO SUACUI,51632.0
MG,SANTANA DA VARGEM,51659.0
MG,SANTANA DE CATAGUASES,51675.0
MG,SANTANA DE PIRAPAMA,51691.0
MG,SANTANA DO DESERTO,51713.0
MG,SANTANA DO GARAMBEU,51730.0
MG,SANTANA DO JACARE,51756.0
MG,SANTANA DO MANHUACU,51772.0
MG,SANTANA DO RIACHO,51799.0
MG,SANTANA DOS MONTES,51810.0
MG,SANTA RITA DE CALDAS,51837.0
MG,SANTA RITA DE JACUTINGA,51853.0
MG,SANTA RITA DE IBITIPOCA,51870.0
MG,SANTA RITA DO ITUETO,51896.0
MG,SANTA RITA DO SAPUCAI,51918.0
MG,SANTA ROSA DA SERRA,51934.0
MG,SANTA VITORIA,51950.0
MG,SANTO ANTONIO DO AMPARO,51977.0
MG,SANTO ANTONIO DO AVENTUREIRO,51993.0
MG,SANTO ANTONIO DO GRAMA,52019.0
MG,SANTO ANTONIO DO ITAMBE,52035.0
MG,SANTO ANTONIO DO JACINTO,52051.0
MG,SANTO ANTONIO DO MONTE,52078.0
MG,SANTO ANTONIO DO RIO ABAIXO,52094.0
MG,SANTO HIPOLITO,52116.0
MG,SANTOS DUMONT,52132.0
MG,SAO BENTO ABADE,52159.0
MG,SAO BRAS DO SUACUI,52175.0
MG,SAO DOMINGOS DO PRATA,52191.0
MG,SAO FRANCISCO,52213.0
MG,SAO FRANCISCO DE PAULA,52230.0
MG,SAO FRANCISCO DE SALES,52256.0
MG,SAO FRANCISCO DO GLORIA,52272.0
MG,SAO GERALDO,52299.0
MG,SAO GERALDO DA PIEDADE,52310.0
MG,SAO GONCALO DO ABAETE,52337.0
MG,SAO GONCALO DO PARA,52353.0
MG,SAO GONCALO DO RIO ABAIXO,52370.0
MG,SAO GONCALO DO SAPUCAI,52396.0
MG,SAO GOTARDO,52418.0
MG,SAO JOAO BATISTA DO GLORIA,52434.0
MG,SAO JOAO DA MATA,52450.0
MG,SAO JOAO DA PONTE,52477.0
MG,SAO JOAO DEL REI,52493.0
MG,SAO JOAO DO ORIENTE,52515.0
MG,SAO JOAO DO PARAISO,52531.0
MG,SAO JOAO EVANGELISTA,52558.0
MG,SAO JOAO NEPOMUCENO,52574.0
MG,SAO JOSE DA SAFIRA,52590.0
MG,SAO JOSE DA VARGINHA,52612.0
MG,SAO JOSE DO ALEGRE,52639.0
MG,SAO JOSE DO DIVINO,52655.0
MG,SAO JOSE DO GOIABAL,52671.0
MG,SAO JOSE DO JACURI,52698.0
MG,SAO JOSE DO MANTIMENTO,52710.0
MG,SAO LOURENCO,52736.0
MG,SAO MIGUEL DO ANTA,52752.0
MG,SAO PEDRO DA UNIAO,52779.0
MG,SAO PEDRO DOS FERROS,52795.0
MG,SAO PEDRO DO SUACUI,52817.0
MG,SAO ROMAO,52833.0
MG,SAO ROQUE DE MINAS,52850.0
MG,SAO SEBASTIAO DA BELA VISTA,52876.0
MG,SAO SEBASTIAO DO MARANHAO,52892.0
MG,SAO SEBASTIAO DO OESTE,52914.0
